Brand,Model,Version,Transmission,Year,Age,Sex,Policy,Insurance_company,Price
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Amplia,Mapfre,"6,932.23"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Amplia,HDI,"6,982.28"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Amplia,Zurich,"6,999.77"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Amplia,GNP,"7,173.06"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Amplia,Inbursa,"9,345.04"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Limitada,AXA,"3,220.48"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Limitada,HDI,"4,084.67"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Limitada,ABA,"4,271.65"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Limitada,Zurich,"4,459.74"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Limitada,Qualitas,"5,053.89"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Limitada,AIG,"5,138.45"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Limitada,Seguros Atlas,"5,344.60"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Limitada,ANA,"5,615.03"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Limitada,Inbursa,"5,646.54"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Limitada,Mapfre,"5,804.87"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,Limitada,GNP,"6,938.06"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,RC,AXA,"2,427.00"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,RC,HDI,"3,012.74"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,RC,Inbursa,"3,553.63"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,RC,ABA,"3,577.79"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,RC,Zurich,"4,101.82"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,RC,Mapfre,"4,352.63"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,RC,Qualitas,"4,634.84"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,RC,ANA,"4,764.78"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,RC,AIG,"4,803.04"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,RC,Seguros Atlas,"4,925.73"
Nissan,VERSA,ADVANCE,Aut,2012,30,M,RC,GNP,"6,863.75"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Amplia,ABA,"5,415.56"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Amplia,AXA,"5,436.21"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Amplia,AIG,"5,551.91"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Amplia,Mapfre,"5,762.48"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Amplia,Seguros Atlas,"6,326.79"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Amplia,ANA,"6,353.21"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Amplia,Zurich,"6,474.65"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Amplia,Qualitas,"6,764.61"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Amplia,GNP,"6,815.78"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Amplia,HDI,"6,827.68"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Amplia,Inbursa,"9,345.04"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Limitada,AXA,"3,052.70"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Limitada,HDI,"4,047.92"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Limitada,ABA,"4,054.61"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Limitada,Zurich,"4,205.52"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Limitada,Mapfre,"5,010.85"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Limitada,AIG,"5,011.20"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Limitada,Qualitas,"5,053.89"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Limitada,Seguros Atlas,"5,098.12"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Limitada,ANA,"5,615.03"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Limitada,Inbursa,"5,646.54"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,Limitada,GNP,"6,596.86"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,RC,AXA,"2,304.10"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,RC,HDI,"2,304.10"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,RC,ABA,"3,426.31"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,RC,Inbursa,"3,553.63"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,RC,Mapfre,"3,841.48"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,RC,Zurich,"3,885.78"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,RC,Qualitas,"4,634.84"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,RC,AIG,"4,695.71"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,RC,Seguros Atlas,"4,710.05"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,RC,ANA,"4,764.78"
Nissan,VERSA,ADVANCE,Aut,2012,35,M,RC,GNP,"6,527.62"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Amplia,AXA,"5,231.77"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Amplia,ABA,"5,376.72"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Amplia,Mapfre,"5,411.40"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Amplia,AIG,"5,424.59"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Amplia,Seguros Atlas,"5,913.99"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Amplia,Zurich,"6,072.71"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Amplia,ANA,"6,353.21"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Amplia,HDI,"6,539.25"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Amplia,GNP,"6,547.83"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Amplia,Qualitas,"6,764.61"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Amplia,Inbursa,"9,345.04"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Limitada,AXA,"2,962.79"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Limitada,HDI,"3,977.72"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Limitada,ABA,"4,009.19"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Limitada,Zurich,"4,010.95"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Limitada,Mapfre,"4,748.62"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Limitada,Seguros Atlas,"4,802.33"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Limitada,AIG,"4,933.59"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Limitada,Qualitas,"5,053.89"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Limitada,ANA,"5,615.03"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Limitada,Inbursa,"5,646.54"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,Limitada,GNP,"6,340.95"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,RC,AXA,"2,251.20"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,RC,HDI,"2,891.09"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,RC,ABA,"3,396.16"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,RC,Inbursa,"3,553.63"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,RC,Mapfre,"3,644.39"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,RC,Zurich,"3,720.42"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,RC,Seguros Atlas,"4,451.22"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,RC,Qualitas,"4,634.84"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,RC,AIG,"4,641.35"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,RC,ANA,"4,764.78"
Nissan,VERSA,ADVANCE,Aut,2012,40,M,RC,GNP,"6,275.53"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Amplia,Mapfre,"4,939.69"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Amplia,AXA,"5,065.18"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Amplia,ABA,"5,329.58"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Amplia,AIG,"5,341.37"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Amplia,Seguros Atlas,"5,569.99"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Amplia,Zurich,"5,846.28"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Amplia,GNP,"6,235.21"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Amplia,HDI,"6,292.23"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Amplia,ANA,"6,353.21"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Amplia,Qualitas,"6,764.61"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Amplia,Inbursa,"9,345.04"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Limitada,AXA,"2,889.29"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Limitada,Zurich,"3,901.33"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Limitada,HDI,"3,920.34"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Limitada,ABA,"3,951.45"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Limitada,Mapfre,"4,243.50"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Limitada,Seguros Atlas,"4,555.85"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Limitada,AIG,"4,881.45"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Limitada,Qualitas,"5,053.89"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Limitada,ANA,"5,615.03"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Limitada,Inbursa,"5,646.54"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,Limitada,GNP,"6,042.40"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,RC,AXA,"2,207.32"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,RC,HDI,"2,827.94"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,RC,Mapfre,"3,329.33"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,RC,ABA,"3,361.36"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,RC,Inbursa,"3,553.63"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,RC,Zurich,"3,627.27"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,RC,Seguros Atlas,"4,235.54"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,RC,AIG,"4,612.45"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,RC,Qualitas,"4,634.84"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,RC,ANA,"4,764.78"
Nissan,VERSA,ADVANCE,Aut,2012,45,M,RC,GNP,"5,981.42"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Amplia,Mapfre,"4,825.33"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Amplia,AXA,"4,948.83"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Amplia,Seguros Atlas,"5,260.39"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Amplia,AIG,"5,260.87"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Amplia,ABA,"5,334.87"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Amplia,Zurich,"5,707.38"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Amplia,GNP,"5,967.26"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Amplia,HDI,"6,197.13"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Amplia,ANA,"6,353.21"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Amplia,Qualitas,"6,764.61"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Amplia,Inbursa,"8,107.90"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Limitada,AXA,"2,837.27"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Limitada,Zurich,"3,834.09"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Limitada,HDI,"3,907.90"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Limitada,ABA,"3,930.76"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Limitada,Mapfre,"4,160.94"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Limitada,Seguros Atlas,"4,334.01"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Limitada,AIG,"4,807.17"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Limitada,Inbursa,"4,984.73"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Limitada,Qualitas,"5,053.89"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Limitada,ANA,"5,615.03"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,Limitada,GNP,"5,786.50"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,RC,AXA,"2,173.84"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,RC,HDI,"2,810.52"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,RC,Mapfre,"3,238.74"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,RC,ABA,"3,355.45"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,RC,Inbursa,"3,553.63"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,RC,Zurich,"3,570.12"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,RC,Seguros Atlas,"4,041.42"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,RC,AIG,"4,558.10"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,RC,Qualitas,"4,634.84"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,RC,ANA,"4,764.78"
Nissan,VERSA,ADVANCE,Aut,2012,50,M,RC,GNP,"5,729.33"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Amplia,ANA,"6,436.06"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Amplia,AXA,"6,772.19"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Amplia,Qualitas,"6,937.79"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Amplia,ABA,"7,855.23"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Amplia,Seguros Atlas,"7,981.87"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Amplia,HDI,"8,176.88"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Amplia,Mapfre,"8,459.32"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Amplia,GNP,"8,466.82"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Amplia,AIG,"8,674.63"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Amplia,Zurich,"9,804.59"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Amplia,Inbursa,"10,445.28"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Limitada,AXA,"3,952.08"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Limitada,HDI,"4,415.24"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Limitada,Qualitas,"5,104.23"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Limitada,ANA,"5,655.85"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Limitada,ABA,"5,667.20"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Limitada,Zurich,"5,780.80"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Limitada,Seguros Atlas,"6,154.05"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Limitada,Inbursa,"6,216.37"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Limitada,AIG,"6,387.56"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Limitada,Mapfre,"6,940.74"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,Limitada,GNP,"8,142.68"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,RC,AXA,"2,940.91"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,RC,HDI,"3,238.00"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,RC,Inbursa,"3,553.63"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,RC,ABA,"4,414.12"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,RC,Qualitas,"4,634.84"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,RC,ANA,"4,764.78"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,RC,Mapfre,"4,943.59"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,RC,Zurich,"5,156.72"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,RC,Seguros Atlas,"5,572.79"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,RC,AIG,"5,673.49"
Nissan,VERSA,ADVANCE,Aut,2013,18,H,RC,GNP,"8,040.18"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Amplia,AXA,"6,331.26"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Amplia,ANA,"6,436.06"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Amplia,ABA,"6,667.77"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Amplia,Qualitas,"6,937.79"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Amplia,Seguros Atlas,"7,440.65"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Amplia,HDI,"7,787.96"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Amplia,Zurich,"7,950.86"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Amplia,GNP,"7,972.28"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Amplia,Mapfre,"8,212.00"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Amplia,AIG,"8,377.41"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Amplia,Inbursa,"10,445.28"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Limitada,AXA,"3,646.51"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Limitada,HDI,"4,306.70"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Limitada,Zurich,"4,892.22"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Limitada,ABA,"4,960.17"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Limitada,Qualitas,"5,104.23"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Limitada,ANA,"5,655.85"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Limitada,Seguros Atlas,"5,777.99"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Limitada,Inbursa,"6,216.37"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Limitada,AIG,"6,384.21"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Limitada,Mapfre,"6,744.04"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,Limitada,GNP,"7,672.73"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,RC,AXA,"2,683.88"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,RC,HDI,"3,125.83"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,RC,Inbursa,"3,553.63"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,RC,ABA,"3,940.84"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,RC,Zurich,"4,417.83"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,RC,Qualitas,"4,634.84"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,RC,ANA,"4,764.78"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,RC,Mapfre,"4,813.47"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,RC,Seguros Atlas,"5,249.26"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,RC,AIG,"5,670.14"
Nissan,VERSA,ADVANCE,Aut,2013,25,H,RC,GNP,"7,578.01"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Amplia,ABA,"5,950.53"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Amplia,AXA,"5,966.47"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Amplia,ANA,"6,436.06"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Amplia,AIG,"6,653.69"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Amplia,Qualitas,"6,937.79"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Amplia,Seguros Atlas,"7,007.68"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Amplia,Zurich,"7,119.23"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Amplia,HDI,"7,420.10"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Amplia,Mapfre,"7,498.98"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Amplia,GNP,"7,612.62"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Amplia,Inbursa,"10,445.28"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Limitada,AXA,"3,381.44"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Limitada,HDI,"4,212.89"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Limitada,ABA,"4,411.52"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Limitada,Zurich,"4,493.58"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Limitada,Qualitas,"5,104.23"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Limitada,AIG,"5,324.89"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Limitada,Seguros Atlas,"5,477.15"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Limitada,ANA,"5,655.85"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Limitada,Mapfre,"6,158.61"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Limitada,Inbursa,"6,216.37"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,Limitada,GNP,"7,330.95"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,RC,AXA,"2,454.57"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,RC,HDI,"3,026.47"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,RC,Inbursa,"3,553.63"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,RC,ABA,"3,577.42"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,RC,Zurich,"4,086.34"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,RC,Mapfre,"4,348.28"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,RC,Qualitas,"4,634.84"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,RC,AIG,"4,738.54"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,RC,ANA,"4,764.78"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,RC,Seguros Atlas,"4,990.44"
Nissan,VERSA,ADVANCE,Aut,2013,30,H,RC,GNP,"7,241.89"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Amplia,AXA,"5,584.41"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Amplia,ABA,"5,628.64"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Amplia,Mapfre,"6,053.14"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Amplia,AIG,"6,264.85"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Amplia,ANA,"6,436.06"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Amplia,Zurich,"6,520.57"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Amplia,Seguros Atlas,"6,538.62"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Amplia,Qualitas,"6,937.79"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Amplia,HDI,"7,089.57"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Amplia,GNP,"7,208.00"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Amplia,Inbursa,"9,539.95"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Limitada,AXA,"3,178.06"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Limitada,HDI,"4,137.15"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Limitada,ABA,"4,181.25"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Limitada,Zurich,"4,206.61"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Limitada,Qualitas,"5,104.23"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Limitada,Seguros Atlas,"5,151.24"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Limitada,AIG,"5,178.81"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Limitada,Mapfre,"5,209.85"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Limitada,ANA,"5,655.85"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Limitada,Inbursa,"5,733.93"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,Limitada,GNP,"6,946.45"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,RC,AXA,"2,315.26"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,RC,HDI,"2,940.91"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,RC,ABA,"3,425.95"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,RC,Inbursa,"3,553.63"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,RC,Mapfre,"3,777.16"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,RC,Zurich,"3,847.72"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,RC,AIG,"4,633.09"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,RC,Qualitas,"4,634.84"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,RC,Seguros Atlas,"4,710.05"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,RC,ANA,"4,764.78"
Nissan,VERSA,ADVANCE,Aut,2013,35,H,RC,GNP,"6,863.75"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Amplia,AXA,"5,382.65"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Amplia,ABA,"5,587.11"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Amplia,Mapfre,"5,651.08"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Amplia,AIG,"6,081.71"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Amplia,Zurich,"6,093.85"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Amplia,Seguros Atlas,"6,105.65"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Amplia,ANA,"6,436.06"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Amplia,GNP,"6,893.29"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Amplia,Qualitas,"6,937.79"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Amplia,HDI,"6,942.83"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Amplia,Inbursa,"9,539.95"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Limitada,AXA,"3,087.98"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Limitada,Zurich,"4,002.07"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Limitada,HDI,"4,107.62"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Limitada,ABA,"4,132.73"
Nissan,VERSA,ADVANCE,Aut,2013,40,H,Limitada,Seguros Atlas,"4,850.40"
